Date,Open,High,Low,Close,Adj Close,Volume
2019-06-13,78.730003,79.669998,78.019997,79.570000,79.570000,1044400
2019-06-14,79.389999,81.330002,78.910004,80.760002,80.760002,1103200
2019-06-17,80.860001,81.654999,80.199997,80.900002,80.900002,937800
2019-06-18,81.680000,81.900002,79.434998,80.220001,80.220001,1096300
2019-06-19,79.870003,80.459999,78.510002,80.349998,80.349998,897200
2019-06-20,80.449997,80.540001,77.595001,78.190002,78.190002,1836200
2019-06-21,77.480003,77.821999,75.750000,76.010002,76.010002,1873700
2019-06-24,76.120003,76.120003,73.550003,74.309998,74.309998,2206900
2019-06-25,74.510002,74.510002,70.269997,71.300003,71.300003,3793400
2019-06-26,71.419998,71.980003,70.099998,71.650002,71.650002,2071100
2019-06-27,73.010002,73.970001,72.250000,73.129997,73.129997,1773000
2019-06-28,73.279999,73.470001,72.010002,72.440002,72.440002,11121600
2019-07-01,73.470001,76.150002,73.459999,75.300003,75.300003,1966900
2019-07-02,75.400002,76.559998,75.190002,76.050003,76.050003,1890200
2019-07-03,76.120003,77.250000,75.620003,76.940002,76.940002,746000
2019-07-05,76.529999,76.580002,74.820000,76.239998,76.239998,1660100
2019-07-08,75.730003,76.449997,75.059998,76.349998,76.349998,1259700
2019-07-09,76.080002,76.830002,75.852997,76.300003,76.300003,1063600
2019-07-10,76.500000,77.000000,76.180000,76.669998,76.669998,1101800
2019-07-11,76.820000,76.850998,75.910004,76.669998,76.669998,949400
2019-07-12,76.410004,77.769997,76.000000,77.540001,77.540001,791400
2019-07-15,77.599998,77.760002,76.290001,77.190002,77.190002,1517000
2019-07-16,77.400002,78.320000,77.160004,77.540001,77.540001,797800
2019-07-17,77.540001,77.750000,76.209999,76.510002,76.510002,928200
2019-07-18,76.480003,76.529999,75.410004,76.379997,76.379997,1065500
2019-07-19,76.400002,76.600998,74.169998,74.169998,74.169998,1083900
2019-07-22,74.260002,75.669998,74.040001,74.839996,74.839996,1523800
2019-07-23,75.410004,75.610001,73.250000,74.540001,74.540001,884900
2019-07-24,74.559998,77.019997,74.559998,76.639999,76.639999,1129700
2019-07-25,76.720001,78.290001,76.370003,77.820000,77.820000,962100
2019-07-26,78.169998,79.800003,78.169998,79.160004,79.160004,869700
2019-07-29,79.000000,79.650002,77.940002,77.959999,77.959999,773000
2019-07-30,77.610001,79.129997,77.000000,78.699997,78.699997,710100
2019-07-31,78.470001,79.459999,77.860001,78.660004,78.660004,823700
2019-08-01,78.699997,79.480003,77.860001,78.029999,78.029999,908600
2019-08-02,77.550003,77.849998,76.239998,76.599998,76.599998,956300
2019-08-05,75.339996,76.139999,74.099998,74.739998,74.739998,1389000
2019-08-06,75.320000,77.730003,75.320000,77.500000,77.500000,1845300
2019-08-07,69.730003,75.180000,66.239998,72.250000,72.250000,4878600
2019-08-08,72.800003,75.470001,72.309998,75.349998,75.349998,1281300
2019-08-09,75.150002,75.320000,72.699997,73.769997,73.769997,1125900
2019-08-12,73.489998,73.489998,70.989998,71.669998,71.669998,772000
2019-08-13,70.610001,72.889999,70.550003,72.629997,72.629997,1255900
2019-08-14,71.570000,72.230003,68.669998,69.330002,69.330002,1395800
2019-08-15,69.110001,69.199997,67.139999,68.870003,68.870003,1440600
2019-08-16,69.290001,70.000000,69.110001,69.809998,69.809998,551900
2019-08-19,70.599998,71.309998,69.440002,69.489998,69.489998,805300
2019-08-20,69.349998,69.389999,66.879997,66.949997,66.949997,1424300
2019-08-21,67.760002,69.050003,66.730003,68.220001,68.220001,1330400
2019-08-22,68.050003,68.050003,65.839996,67.239998,67.239998,1261200
2019-08-23,66.760002,67.480003,66.449997,66.720001,66.720001,1176300
2019-08-26,67.099998,68.599998,66.769997,68.370003,68.370003,1368400
2019-08-27,68.669998,70.055000,68.540001,69.949997,69.949997,1976100
2019-08-28,69.669998,72.099998,69.599998,71.489998,71.489998,2218700
2019-08-29,72.220001,73.620003,71.669998,72.269997,72.269997,1970600
2019-08-30,72.699997,72.790001,70.190002,70.610001,70.610001,1223800
2019-09-03,68.150002,69.064003,66.474998,67.099998,67.099998,2367100
2019-09-04,67.550003,68.190002,67.070000,67.139999,67.139999,926800
2019-09-05,67.790001,67.815002,64.830002,65.150002,65.150002,2144000
2019-09-06,65.500000,66.000000,64.839996,65.459999,65.459999,1500400
2019-09-09,65.879997,65.879997,62.790001,63.189999,63.189999,1466100
2019-09-10,63.009998,65.559998,62.320000,64.339996,64.339996,1292400
2019-09-11,64.540001,65.489998,63.439999,63.820000,63.820000,950500
2019-09-12,64.000000,64.940002,63.080002,64.230003,64.230003,993600
2019-09-13,63.759998,64.230003,61.849998,62.509998,62.509998,1341900
2019-09-16,61.990002,62.639999,61.240002,62.240002,62.240002,844600
2019-09-17,62.459999,63.349998,61.709999,62.770000,62.770000,682200
2019-09-18,62.820000,62.880001,61.029999,61.650002,61.650002,651900
2019-09-19,61.860001,62.330002,61.310001,61.560001,61.560001,705200
2019-09-20,61.560001,61.615002,59.674999,60.340000,60.340000,1516000
2019-09-23,60.340000,61.830002,60.040001,61.599998,61.599998,1177800
2019-09-24,62.029999,63.110001,61.480000,61.700001,61.700001,1188800
2019-09-25,61.619999,62.200001,60.169998,60.709999,60.709999,1087900
2019-09-26,60.930000,61.404999,58.904999,59.150002,59.150002,1208300
2019-09-27,59.299999,59.630001,57.160000,57.439999,57.439999,1079000
2019-09-30,57.480000,58.240002,56.689999,57.869999,57.869999,2011700
2019-10-01,58.250000,59.480000,58.000000,58.639999,58.639999,1134900
2019-10-02,58.369999,58.369999,56.439999,57.520000,57.520000,766800
2019-10-03,57.430000,58.099998,56.630001,57.810001,57.810001,885800
2019-10-04,58.259998,58.779999,57.216999,57.959999,57.959999,1060600
2019-10-07,57.770000,58.450001,57.209999,57.220001,57.220001,1198700
2019-10-08,56.880001,57.130001,56.139999,56.200001,56.200001,1257000
2019-10-09,56.590000,57.490002,56.240002,57.290001,57.290001,644100
2019-10-10,57.200001,57.900002,57.020000,57.610001,57.610001,1230500
2019-10-11,57.970001,59.119999,57.830002,58.630001,58.630001,1011900
2019-10-14,60.040001,61.009998,59.299999,60.770000,60.770000,1845400
2019-10-15,61.000000,61.430000,59.830002,60.790001,60.790001,1297900
2019-10-16,60.490002,60.790001,59.540001,60.750000,60.750000,852700
2019-10-17,61.049999,61.299999,60.610001,60.840000,60.840000,661900
2019-10-18,60.650002,60.820000,59.919998,60.490002,60.490002,590000
2019-10-21,60.560001,61.139999,60.009998,60.259998,60.259998,1236800
2019-10-22,60.049999,60.759998,59.702999,60.459999,60.459999,723400
2019-10-23,60.259998,60.770000,59.619999,60.119999,60.119999,864100
2019-10-24,60.450001,61.349998,60.070000,61.110001,61.110001,550000
2019-10-25,60.919998,61.220001,60.520000,61.040001,61.040001,671600
2019-10-28,61.279999,62.299999,61.000000,62.230000,62.230000,781900
2019-10-29,62.570000,63.470001,62.259998,63.459999,63.459999,1651900
2019-10-30,63.439999,64.360001,63.139999,64.110001,64.110001,1933100
2019-10-31,63.840000,63.980000,62.799999,63.660000,63.660000,1411200
2019-11-01,64.000000,64.199997,62.680000,63.029999,63.029999,1893700
2019-11-04,63.500000,63.529999,59.869999,61.080002,61.080002,3306900
2019-11-05,60.849998,60.889999,59.580002,59.980000,59.980000,1979400
2019-11-06,59.980000,61.709999,59.734001,61.540001,61.540001,849200
2019-11-07,61.799999,62.880001,61.049999,62.709999,62.709999,2606200
2019-11-08,70.529999,70.739998,67.682999,68.419998,68.419998,4529900
2019-11-11,67.699997,68.089996,66.529999,67.730003,67.730003,3282700
2019-11-12,68.000000,70.239998,67.529999,70.010002,70.010002,2128700
2019-11-13,69.760002,71.570000,69.404999,71.029999,71.029999,2183900
2019-11-14,71.059998,71.279999,69.959999,70.099998,70.099998,1330000
2019-11-15,70.540001,71.860001,70.059998,71.449997,71.449997,915300
2019-11-18,71.199997,71.849998,71.000000,71.510002,71.510002,1359000
2019-11-19,71.699997,71.949997,71.019997,71.459999,71.459999,1250900
2019-11-20,71.540001,72.559998,70.690002,71.720001,71.720001,1260100
2019-11-21,71.419998,72.589996,71.400002,72.010002,72.010002,1216900
2019-11-22,72.209999,72.669998,71.709999,71.849998,71.849998,950300
2019-11-25,72.279999,73.440002,72.195000,73.220001,73.220001,794600
2019-11-26,73.440002,74.500000,73.309998,74.320000,74.320000,1060000
2019-11-27,74.379997,74.900002,74.106003,74.610001,74.610001,508100
2019-11-29,74.669998,74.870003,73.599998,73.919998,73.919998,450300
2019-12-02,73.940002,74.250000,73.279999,73.870003,73.870003,672300
2019-12-03,73.199997,73.760002,72.730003,73.629997,73.629997,786600
2019-12-04,73.639999,74.095001,72.540001,72.949997,72.949997,1163700
2019-12-05,74.430000,75.970001,74.075996,75.519997,75.519997,1184000
2019-12-06,75.239998,75.955002,74.480003,74.480003,74.480003,875700
2019-12-09,74.290001,74.754997,73.860001,74.099998,74.099998,518100
2019-12-10,74.059998,74.300003,73.591003,73.989998,73.989998,1782300
2019-12-11,73.800003,74.480003,72.740997,74.190002,74.190002,630700
2019-12-12,74.080002,74.080002,72.070000,72.540001,72.540001,865000
2019-12-13,72.349998,73.180000,72.029999,72.669998,72.669998,1411300
2019-12-16,73.000000,73.750000,72.480003,73.410004,73.410004,699900
2019-12-17,73.940002,74.279999,72.800003,72.889999,72.889999,649700
2019-12-18,72.900002,73.599998,72.750000,73.250000,73.250000,593600
2019-12-19,73.000000,73.499001,72.639999,73.379997,73.379997,553000
2019-12-20,73.709999,74.050003,73.050003,73.559998,73.559998,1191000
2019-12-23,74.110001,74.589996,73.279999,74.169998,74.169998,523700
2019-12-24,73.980003,74.339996,73.589996,74.339996,74.339996,359300
2019-12-26,74.339996,75.099998,74.330002,74.820000,74.820000,431100
2019-12-27,74.820000,75.573997,74.730003,75.489998,75.489998,661500
2019-12-30,75.470001,75.790001,74.150002,74.190002,74.190002,651600
2019-12-31,73.940002,75.220001,73.735001,74.680000,74.680000,827600
2020-01-02,74.830002,75.190002,74.190002,75.080002,75.080002,1082400
2020-01-03,74.660004,76.639999,74.459999,75.639999,75.639999,650100
2020-01-06,75.029999,75.500000,74.389999,75.040001,75.040001,997000
2020-01-07,75.239998,77.220001,75.050003,76.330002,76.330002,1175400
2020-01-08,75.849998,76.769997,75.510002,76.320000,76.320000,468300
2020-01-09,76.930000,77.940002,76.292000,76.860001,76.860001,634300
2020-01-10,77.199997,77.974998,76.980003,77.220001,77.220001,565700
2020-01-13,77.250000,79.360001,77.250000,79.040001,79.040001,1010700
2020-01-14,79.080002,80.419998,79.080002,79.879997,79.879997,1148000
2020-01-15,80.540001,80.900002,79.000000,79.019997,79.019997,757100
2020-01-16,79.400002,79.709999,78.820000,79.169998,79.169998,919700
2020-01-17,79.440002,80.010002,79.059998,79.750000,79.750000,691200
2020-01-21,79.589996,80.820000,78.769997,78.900002,78.900002,924600
2020-01-22,79.120003,79.809998,78.910004,79.059998,79.059998,600200
2020-01-23,78.800003,79.375000,77.820000,78.150002,78.150002,939000
2020-01-24,78.599998,78.980003,77.809998,78.519997,78.519997,915400
2020-01-27,77.820000,79.080002,77.269997,78.540001,78.540001,751600
2020-01-28,78.779999,79.735001,78.739998,79.699997,79.699997,590800
2020-01-29,79.720001,80.540001,79.379997,80.250000,80.250000,674900
2020-01-30,79.629997,81.449997,79.620003,81.419998,81.419998,725200
2020-01-31,81.470001,81.550003,80.464996,80.790001,80.790001,960800
2020-02-03,81.000000,82.209999,80.889999,81.580002,81.580002,1105700
2020-02-04,82.360001,83.389999,82.269997,82.680000,82.680000,788900
2020-02-05,83.169998,83.620003,81.500000,81.669998,81.669998,831800
2020-02-06,81.470001,83.250000,81.470001,82.339996,82.339996,520000
2020-02-07,82.209999,82.879997,81.900002,82.580002,82.580002,547800
2020-02-10,82.610001,83.650002,82.610001,82.870003,82.870003,800700
2020-02-11,82.900002,83.430000,82.485001,83.120003,83.120003,948500
2020-02-12,83.370003,84.800003,82.919998,84.650002,84.650002,1088500
2020-02-13,84.199997,85.129997,83.820000,84.500000,84.500000,772900
2020-02-14,84.440002,86.459999,83.750000,86.459999,86.459999,924900
2020-02-18,86.500000,88.199997,86.309998,87.940002,87.940002,1133600
2020-02-19,87.900002,88.769997,87.750000,87.849998,87.849998,1061400
2020-02-20,87.970001,88.470001,86.330002,88.040001,88.040001,831100
2020-02-21,88.000000,88.330002,86.860001,87.519997,87.519997,774600
2020-02-24,82.959999,86.290001,81.279999,84.239998,84.239998,1875600
2020-02-25,84.970001,85.279999,80.849998,81.169998,81.169998,2332800
2020-02-26,77.400002,78.470001,75.059998,75.769997,75.769997,4428500
2020-02-27,72.160004,74.709999,70.900002,72.070000,72.070000,3752300
2020-02-28,69.959999,70.000000,65.879997,67.489998,67.489998,3305100
2020-03-02,67.839996,68.690002,64.239998,68.480003,68.480003,2959200
2020-03-03,69.320000,71.349998,67.419998,67.849998,67.849998,3302500
2020-03-04,68.750000,70.000000,66.900002,69.879997,69.879997,1695700
2020-03-05,68.300003,68.300003,61.560001,62.500000,62.500000,3427600
2020-03-06,62.020000,66.830002,60.119999,64.349998,64.349998,3591200
2020-03-09,59.860001,60.000000,55.490002,56.650002,56.650002,2853800
2020-03-10,59.209999,62.779999,57.599998,62.630001,62.630001,3246100
2020-03-11,60.759998,60.875000,56.360001,57.000000,57.000000,2594600
2020-03-12,51.740002,52.014999,46.169998,48.320000,48.320000,3391100
2020-03-13,52.430000,54.959999,49.209999,53.980000,53.980000,2882700
2020-03-16,46.009998,46.009998,35.915001,38.799999,38.799999,5487100
2020-03-17,38.400002,38.430000,27.790001,35.389999,35.389999,8239400
2020-03-18,26.750000,29.990000,23.770000,27.540001,27.540001,5877500
2020-03-19,27.110001,34.279999,25.370001,32.610001,32.610001,6835600
2020-03-20,33.639999,36.529999,32.009998,33.930000,33.930000,7991500
2020-03-23,33.099998,38.456001,31.219999,37.470001,37.470001,3569600
2020-03-24,41.000000,47.205002,40.000000,46.230000,46.230000,4719300
2020-03-25,47.580002,53.299999,41.410000,50.330002,50.330002,4185000
2020-03-26,51.500000,52.990002,49.040001,52.380001,52.380001,3912800
2020-03-27,47.139999,52.116001,45.750000,50.419998,50.419998,2574700
2020-03-30,48.610001,50.060001,46.160000,48.599998,48.599998,2742900
2020-03-31,48.189999,51.930000,47.590000,48.700001,48.700001,2903200
2020-04-01,45.770000,45.779999,42.040001,42.340000,42.340000,3415300
2020-04-02,40.500000,42.689999,39.044998,39.840000,39.840000,2915400
2020-04-03,40.070000,40.150002,36.410000,36.959999,36.959999,3144200
2020-04-06,41.040001,43.200001,40.360001,42.560001,42.560001,4553600
2020-04-07,46.820000,50.509998,44.439999,45.869999,45.869999,4617200
2020-04-08,48.130001,52.720001,47.410000,52.060001,52.060001,2896300
2020-04-09,55.660000,57.681999,53.509998,55.590000,55.590000,4121500
2020-04-13,55.369999,55.599998,52.810001,54.180000,54.180000,2530300
2020-04-14,55.200001,58.180000,54.759998,55.320000,55.320000,3235700
2020-04-15,52.200001,53.970001,51.560001,52.000000,52.000000,2102800
2020-04-16,52.740002,52.757999,49.020000,50.099998,50.099998,2647200
2020-04-17,57.259998,57.869999,54.160000,56.570000,56.570000,3285600
2020-04-20,53.980000,56.700001,53.660000,56.099998,56.099998,2725200
2020-04-21,54.750000,56.320000,53.230000,55.220001,55.220001,1882000
2020-04-22,56.240002,58.090000,55.389999,57.430000,57.430000,1648800
2020-04-23,58.340000,58.675999,55.820000,57.040001,57.040001,2490600
2020-04-24,56.910000,58.720001,55.516998,57.900002,57.900002,2110800
2020-04-27,59.250000,62.900002,58.930000,62.439999,62.439999,2358900
2020-04-28,64.480003,64.860001,58.470001,60.439999,60.439999,2810600
2020-04-29,64.430000,66.279999,63.630001,64.230003,64.230003,2504600
2020-04-30,62.970001,63.630001,59.650002,60.330002,60.330002,2023000
2020-05-01,58.380001,58.424999,54.869999,57.619999,57.619999,2159200
2020-05-04,55.110001,57.470001,53.840000,57.439999,57.439999,2019400
2020-05-05,58.580002,59.410000,56.119999,57.080002,57.080002,2333300
2020-05-06,56.080002,61.759998,55.139999,60.400002,60.400002,3943800
2020-05-07,61.529999,62.889999,60.630001,61.139999,61.139999,3281500
2020-05-08,62.200001,62.389999,60.139999,60.220001,60.220001,1629100
2020-05-11,59.299999,59.590000,58.070000,58.099998,58.099998,1670300
2020-05-12,58.529999,58.910000,51.700001,52.009998,52.009998,3861000
2020-05-13,51.209999,51.419998,47.048000,47.919998,47.919998,4810300
2020-05-14,47.130001,51.419998,45.869999,51.009998,51.009998,4189000
2020-05-15,50.000000,53.200001,49.400002,52.320000,52.320000,2925300
2020-05-18,56.820000,59.689999,55.939999,57.700001,57.700001,3162200
2020-05-19,58.099998,59.092999,56.689999,57.540001,57.540001,2706500
2020-05-20,58.779999,61.424999,58.590000,60.919998,60.919998,2839200
2020-05-21,61.000000,61.639999,59.290001,61.349998,61.349998,2898400
2020-05-22,61.660000,63.799999,60.810001,62.959999,62.959999,1687600
2020-05-26,66.059998,66.879997,63.209999,63.230000,63.230000,2052300
2020-05-27,64.839996,65.870003,60.689999,65.169998,65.169998,2423600
2020-05-28,64.629997,66.580002,64.269997,64.989998,64.989998,1639400
2020-05-29,64.400002,65.879997,63.959999,64.629997,64.629997,1868900
2020-06-01,64.849998,69.110001,64.470001,67.589996,67.589996,3111900
2020-06-02,69.000000,74.459999,68.540001,73.980003,73.980003,5107700
2020-06-03,75.510002,78.160004,75.010002,77.180000,77.180000,3506400
2020-06-04,75.940002,75.940002,73.180000,73.550003,73.550003,3212400
2020-06-05,78.699997,80.599998,74.239998,75.150002,75.150002,2745000
2020-06-08,77.849998,77.849998,72.059998,72.970001,72.970001,2052100
2020-06-09,71.209999,72.930000,69.750000,70.269997,70.269997,2323700
2020-06-10,71.059998,71.139999,67.269997,69.860001,69.860001,2124200
2020-06-11,64.610001,67.900002,64.059998,65.300003,65.300003,2774600
2020-06-12,68.330002,68.910004,64.910004,66.900002,66.900002,1229400
2020-06-15,62.889999,69.750000,62.599998,68.610001,68.610001,1657900
2020-06-16,71.959999,72.070000,68.120003,69.019997,69.019997,1650600
2020-06-17,69.309998,69.570000,66.879997,66.930000,66.930000,1177200
2020-06-18,66.110001,67.620003,65.410004,66.360001,66.360001,1608900
2020-06-19,66.919998,68.379997,64.970001,66.139999,66.139999,1946700
2020-06-22,66.050003,66.059998,63.320000,63.910000,63.910000,1921200
2020-06-23,64.500000,68.139999,63.549999,68.129997,68.129997,1826800
2020-06-24,67.500000,67.930000,63.049999,65.610001,65.610001,2659600
2020-06-25,64.820000,65.610001,63.070000,64.870003,64.870003,1453000
2020-06-26,64.269997,64.359001,60.860001,61.619999,61.619999,3095900
2020-06-29,62.279999,62.400002,57.740002,59.520000,59.520000,3415300
2020-06-30,59.020000,60.779999,58.029999,60.570000,60.570000,1579800
2020-07-01,61.730000,64.610001,61.220001,62.189999,62.189999,1709100
2020-07-02,63.779999,64.089996,60.380001,60.470001,60.470001,1206700
2020-07-06,61.810001,62.700001,60.410000,61.590000,61.590000,1420700
2020-07-07,60.750000,60.910000,55.884998,56.189999,56.189999,3661300
2020-07-08,56.610001,59.369999,56.520000,57.520000,57.520000,2150100
2020-07-09,57.770000,57.830002,54.040001,56.130001,56.130001,1509800
2020-07-10,56.470001,58.279999,55.279999,57.110001,57.110001,1874400
2020-07-13,57.680000,58.439999,54.799999,54.950001,54.950001,2002300
2020-07-14,54.500000,55.990002,53.889999,54.980000,54.980000,2012200
2020-07-15,58.910000,60.889999,58.400002,60.189999,60.189999,2629000
2020-07-16,58.750000,59.509998,57.880001,58.529999,58.529999,1209500
2020-07-17,59.000000,59.400002,57.549999,58.810001,58.810001,2621800
2020-07-20,58.689999,59.014999,56.880001,57.439999,57.439999,1889800
2020-07-21,58.419998,59.077999,57.900002,58.209999,58.209999,1457800
2020-07-22,57.599998,58.330002,57.259998,57.570000,57.570000,883000
2020-07-23,57.220001,58.049999,55.549999,56.240002,56.240002,1113600
2020-07-24,55.650002,55.849998,53.900002,54.570000,54.570000,1261900
2020-07-27,53.619999,55.340000,53.400002,54.639999,54.639999,1743500
2020-07-28,54.209999,54.935001,53.645000,53.820000,53.820000,1746200
2020-07-29,54.000000,56.570000,53.990002,54.849998,54.849998,2013200
2020-07-30,53.919998,54.009998,52.195999,53.090000,53.090000,2346800
2020-07-31,53.919998,53.919998,51.700001,52.200001,52.200001,2125300
2020-08-03,52.049999,52.095001,50.384998,50.730000,50.730000,2886400
2020-08-04,50.959999,53.950001,50.599998,53.639999,53.639999,3159500
2020-08-05,51.380001,52.680000,49.770000,49.970001,49.970001,4527400
2020-08-06,49.610001,52.680000,49.419998,51.250000,51.250000,2414100
2020-08-07,51.250000,51.849998,50.480000,50.939999,50.939999,1426100
2020-08-10,51.250000,56.000000,51.250000,54.680000,54.680000,2337200
2020-08-11,55.799999,57.599998,54.570000,56.330002,56.330002,2397900
2020-08-12,57.049999,57.439999,56.139999,56.669998,56.669998,2216700
2020-08-13,56.209999,57.049999,56.099998,56.470001,56.470001,1145900
2020-08-14,55.830002,56.150002,54.889999,55.150002,55.150002,1394300
2020-08-17,55.310001,56.820000,53.740002,55.599998,55.599998,2284800
2020-08-18,55.730000,55.790001,53.400002,54.849998,54.849998,1558200
2020-08-19,54.750000,55.000000,53.410000,53.639999,53.639999,960500
2020-08-20,53.279999,55.279999,52.680000,54.840000,54.840000,1069600
2020-08-21,54.450001,56.660000,54.450001,56.410000,56.410000,1579900
2020-08-24,57.849998,58.880001,57.209999,58.580002,58.580002,1671900
2020-08-25,59.119999,59.220001,57.240002,58.470001,58.470001,1056300
2020-08-26,58.610001,58.789001,57.426998,58.259998,58.259998,976200
2020-08-27,58.709999,62.910000,58.700001,60.959999,60.959999,1730200
2020-08-28,61.549999,63.980000,61.150002,63.680000,63.680000,1628100
2020-08-31,63.130001,63.584999,60.779999,60.790001,60.790001,1285600
2020-09-01,60.270000,61.639999,59.779999,60.910000,60.910000,1202900
2020-09-02,63.000000,63.000000,61.020000,62.029999,62.029999,1063600
2020-09-03,62.410000,63.980000,60.630001,61.209999,61.209999,1224100
2020-09-04,62.110001,62.959999,58.650002,62.400002,62.400002,1446900
2020-09-08,60.700001,62.720001,60.270000,61.029999,61.029999,1435300
2020-09-09,61.049999,61.880001,60.939999,61.060001,61.060001,1227500
2020-09-10,60.549999,61.660000,57.549999,57.639999,57.639999,1831300
2020-09-11,58.040001,58.186001,54.650002,56.340000,56.340000,1409700
2020-09-14,57.730000,58.474998,56.900002,58.279999,58.279999,1861000
2020-09-15,59.450001,61.529999,59.119999,61.000000,61.000000,1960900
2020-09-16,61.000000,62.740002,59.526001,61.990002,61.990002,1308600
2020-09-17,60.290001,61.130001,59.020000,60.009998,60.009998,1541700
2020-09-18,59.630001,59.990002,56.830002,57.389999,57.389999,1810300
2020-09-21,55.880001,56.549999,53.549999,56.099998,56.099998,1573500
2020-09-22,56.259998,58.689999,56.150002,58.349998,58.349998,1403800
2020-09-23,58.770000,60.470001,58.720001,59.860001,59.860001,2770700
2020-09-24,59.459999,60.320000,57.970001,59.419998,59.419998,1899300
2020-09-25,59.000000,60.180000,58.119999,59.830002,59.830002,1287500
2020-09-28,60.990002,61.980000,60.189999,61.320000,61.320000,1566900
2020-09-29,61.439999,61.470001,58.860001,58.910000,58.910000,1057300
2020-09-30,59.480000,62.180000,59.360001,61.619999,61.619999,2637100
2020-10-01,62.730000,64.849998,62.270000,63.529999,63.529999,2192900
2020-10-02,60.919998,63.270000,60.830002,62.220001,62.220001,1943300
2020-10-05,62.799999,63.040001,61.650002,62.480000,62.480000,1013800
2020-10-06,62.980000,64.680000,62.180000,62.369999,62.369999,1484500
2020-10-07,63.580002,65.620003,62.279999,65.419998,65.419998,1386000
2020-10-08,65.510002,66.250000,65.297997,65.879997,65.879997,980000
2020-10-09,66.000000,68.620003,65.900002,67.599998,67.599998,1468800
2020-10-12,68.480003,68.480003,66.860001,68.320000,68.320000,1263300
2020-10-13,68.099998,68.849998,65.690002,65.720001,65.720001,1042800
2020-10-14,65.949997,66.559998,64.370003,64.660004,64.660004,874200
2020-10-15,63.680000,65.589996,63.549999,65.199997,65.199997,926900
2020-10-16,65.879997,66.489998,65.190002,65.239998,65.239998,963000
2020-10-19,65.599998,66.180000,63.119999,63.189999,63.189999,1721400
2020-10-20,64.099998,65.650002,62.770000,64.389999,64.389999,1711700
2020-10-21,64.550003,65.559998,63.869999,65.000000,65.000000,1029900
2020-10-22,64.879997,67.669998,64.724998,67.089996,67.089996,1137400
2020-10-23,67.510002,68.860001,66.430000,68.419998,68.419998,1436100
2020-10-26,67.459999,67.459999,64.239998,65.349998,65.349998,1110900
2020-10-27,65.400002,65.860001,63.415001,63.950001,63.950001,1217100
2020-10-28,62.119999,62.119999,59.189999,59.240002,59.240002,1987200
2020-10-29,58.799999,61.369999,58.700001,60.590000,60.590000,946600
2020-10-30,60.290001,60.520000,57.904999,59.270000,59.270000,1688100
2020-11-02,60.040001,60.790001,58.779999,59.320000,59.320000,1960100
2020-11-03,60.110001,64.580002,59.790001,63.919998,63.919998,1473600
2020-11-04,64.410004,68.260002,62.320000,66.459999,66.459999,1469200
2020-11-05,67.489998,68.250000,65.190002,66.570000,66.570000,1443600
2020-11-06,63.049999,67.720001,63.049999,67.190002,67.190002,2438800
2020-11-09,78.110001,86.500000,77.000000,78.070000,78.070000,6432300
2020-11-10,77.989998,77.989998,72.750000,73.019997,73.019997,2312600
2020-11-11,73.040001,74.809998,71.250000,74.760002,74.760002,2565600
2020-11-12,72.309998,73.669998,70.764999,71.680000,71.680000,1962400
2020-11-13,71.919998,72.430000,68.449997,69.400002,69.400002,2312300
2020-11-16,73.349998,73.800003,69.150002,70.989998,70.989998,3050600
2020-11-17,70.070000,70.459999,67.949997,68.059998,68.059998,2420700
2020-11-18,68.000000,68.720001,66.290001,66.500000,66.500000,2555700
2020-11-19,66.370003,67.330002,64.860001,66.709999,66.709999,1848000
2020-11-20,66.919998,67.300003,65.410004,66.290001,66.290001,1466200
2020-11-23,66.500000,69.500000,65.459999,69.110001,69.110001,1631700
2020-11-24,70.730003,75.669998,70.699997,74.680000,74.680000,2979700
2020-11-25,74.040001,74.190002,71.449997,72.199997,72.199997,1187300
2020-11-27,72.320000,73.260002,71.529999,72.260002,72.260002,562000
2020-11-30,72.400002,73.080002,70.550003,72.949997,72.949997,912600
2020-12-01,73.500000,75.220001,72.559998,75.110001,75.110001,1310200
2020-12-02,74.500000,75.330002,73.570000,74.550003,74.550003,909900
2020-12-03,74.750000,75.940002,74.050003,74.199997,74.199997,686000
2020-12-04,74.750000,75.199997,72.625000,75.120003,75.120003,972100
2020-12-07,74.800003,74.949997,73.680000,74.760002,74.760002,764900
2020-12-08,74.320000,76.110001,73.870003,75.730003,75.730003,863800
2020-12-09,76.510002,79.599998,76.510002,77.320000,77.320000,1811400
2020-12-10,76.570000,77.650002,76.150002,77.540001,77.540001,804500
2020-12-11,76.900002,78.160004,75.230003,76.190002,76.190002,920800
2020-12-14,77.739998,79.370003,75.699997,76.150002,76.150002,1437800
2020-12-15,76.199997,76.809998,72.680000,73.150002,73.150002,1851100
2020-12-16,73.290001,75.269997,72.970001,74.910004,74.910004,928400
2020-12-17,74.800003,75.419998,73.739998,74.699997,74.699997,924500
2020-12-18,74.660004,75.750000,74.099998,74.989998,74.989998,1309600
2020-12-21,73.000000,75.720001,72.589996,74.459999,74.459999,1086600
2020-12-22,74.900002,78.324997,73.480003,76.809998,76.809998,1299700
2020-12-23,77.269997,78.721001,77.040001,78.500000,78.500000,932600
2020-12-24,78.239998,78.790001,76.964996,77.739998,77.739998,250400
2020-12-28,78.750000,78.970001,75.739998,76.629997,76.629997,959700
2020-12-29,76.900002,77.334999,75.610001,76.339996,76.339996,526700
